sim,classic_est,classic_se,lasso_est,lasso_se,xgb_est,xgb_se
289,-3.7798314455200477,6.905374139260818,-2.575798513016825,6.9646741058934465,-6.594104239621381,6.80930150675581
290,11.421202955448312,6.938079141350369,11.085023778132197,6.830327288281799,12.864609139673854,6.79076377976637
291,-2.4630946333026804,6.701781579162588,-1.722125441472482,6.397984146331098,-7.976861575981455,6.827602307444663
292,12.519499803339466,6.851901193197984,12.80623159882626,6.819615303417254,14.210154498397408,6.85216632372539
293,4.43117883016616,6.343095616836361,3.6328000605141986,6.243332272356766,0.6003376646980814,6.462081648918255
294,10.263265512375218,6.872033508645504,10.816743720857186,6.783579434275842,7.403105352213514,6.931882966947551
295,11.834172723364144,7.112967566841618,11.848753141499008,7.037798895148732,17.519170609686295,7.168095564839793
296,3.885427028829552,7.22474406029835,5.062243772314852,7.082928562724673,5.876309537207365,7.1144512239947035
297,10.64238757256734,6.438220884546496,10.726785948492434,6.3148047542608765,12.742809531833027,6.613686858904975
298,15.669253066995031,6.7915610241138795,16.360041751620926,6.731457162997286,19.623017247026212,6.989385791043596
299,17.4367207137849,7.063156210251947,17.290442317886363,7.012100811125046,15.231785206065814,7.032431397745118
300,9.851401331116143,7.070162741185271,9.349734077856118,6.9112687624794304,6.660452076149826,6.9249687530149515
301,19.62064926861661,7.264606043746098,20.195805222006275,7.184801838577098,22.100281449181576,7.395728421221439
302,7.558693796773264,6.955312532977213,8.114353140069587,6.838370068798083,4.230549353953183,7.034312476381124
303,18.84670318027821,7.195383330940527,18.01400353450979,7.00815981205593,16.77704783016466,7.055184857538997
304,11.672300404535989,7.4713298695393915,10.91973454893331,7.5282263896950274,9.128181959293565,7.452021387520609
305,10.72598762812333,7.072293003103548,10.684819512612705,6.840079098830188,7.189200759897737,7.0360482390782755
306,9.786281432613228,6.939902842660867,9.561950680747016,6.850309534113541,8.073166620558819,7.13948470687548
307,22.291833372680905,6.442169041667697,23.238550845808913,6.313146611892169,21.780390066146538,6.405089917017669
308,13.65799444901554,6.9521036702421934,14.6997893732769,6.944236994776311,11.701741441780939,7.058048318675515
309,21.460109766364205,6.597293486745367,21.149923927262968,6.4399140104345145,21.85609769936938,6.753258365780756
310,16.98335355143632,6.552135209444165,15.71678502750787,6.385302653747724,14.723755560163008,6.54590667750582
311,20.711976257665015,6.430046706325164,21.216395972748273,6.316504044682756,21.572884719045064,6.6522876396346176
312,12.659158250823884,6.797110438025699,12.757161421064893,6.649500015189083,12.379729297957171,6.846457142257274
313,5.322303643798243,6.431235543727036,5.9002438694677375,6.409791715256523,4.35368713256067,6.293536417158469
314,14.626688604761622,6.882062462239685,15.526598931226719,6.877114265977148,15.012159482037164,7.01095073905804
315,6.210478379648414,7.16535068877344,5.95940277678621,7.139782588643625,6.731410557674562,7.322438074389822
316,13.99998267752406,6.705193081610384,14.102866915427738,6.704563852467298,17.286375173947423,6.7476487766950495
317,11.85787938277004,7.418871650942988,11.58767534693456,7.302972734004313,11.355741435250968,7.373748455469726
318,9.927705503875234,6.8583013357296405,8.384514158789127,6.684080531245889,7.3280383493745695,6.798045354814414
319,13.351372843194758,5.266105151915331,14.600813331139776,5.123468716868753,13.440214755331548,5.130213812545206
320,14.838986575392873,6.661832650163989,15.604532163190646,6.536098844461083,16.712101518326108,6.6067268195183715
321,16.824731692817704,6.89347227798194,16.01362657028149,6.969612795929167,16.360521574576754,7.107783404902652
322,16.63088832734503,6.5699537866654625,13.839402774220783,6.508758786227073,14.808005994362347,6.529369572225343
323,16.66910403866216,6.824903590565077,17.524284324618378,6.677932387600201,15.46280926529916,6.620150527756034
324,0.04745690676045069,7.125170468077603,0.1492479773079245,6.948530672100469,-3.154757610316676,7.371379458858848
325,10.128788356145032,6.712577952905286,10.522350775938694,6.5744861188317705,13.055726624878698,6.682712911646798
326,17.362648676178548,6.380331313344138,16.99089179694833,6.245090573654435,19.721192358192013,6.703424126161135
327,1.3263346177985558,5.702628620854412,1.5059858982862508,5.711722896180317,1.5618871263675984,5.783316968808624
328,15.706440360128338,6.0103711525948285,14.882859732816826,6.041798748926223,16.125804284394903,6.333513329617864
329,7.404913565158668,6.615701314265368,6.699492192924865,6.537550686960926,3.473757876784775,6.727184984642565
330,7.7265410384418125,6.623087732886419,8.142052504012602,6.459260329303601,7.836749350528735,6.690641890021597
331,8.386112557160677,6.2194536251929255,8.398202054774156,6.318952530934018,9.850216086624256,6.361205437140039
332,13.291573887806221,6.785922724788231,13.13431968083988,6.659183165124621,12.8997275649115,6.916788194081171
333,7.688467451175568,6.151072473683308,7.468308775092922,6.226941031371414,8.842862263993727,6.174302925028669
334,12.992840283446652,6.308403858302472,11.946840808349657,6.170915317816745,13.454998389853772,6.480329682663217
335,25.827653244044644,6.555695893105978,26.51700494319227,6.418939413084557,24.332264110695583,6.552712281251537
336,11.007888193863863,6.44426573566872,10.357913908819555,6.53015848488363,10.634857676389995,6.642627946233889
337,4.236649258540648,6.6924244044675225,4.319285488204813,6.439675285930426,4.450233037705449,6.582140064074324
338,14.073894121560262,7.30025178413282,12.539255107058215,7.1889532299674,12.139340038486592,7.507158411763801
339,17.84600116242191,7.062461533302733,16.286175547313405,6.948836114966127,15.953771271672531,7.169364064913963
340,14.481958893576733,6.523077619360218,13.719420282312193,6.455374264052049,14.146888776188764,6.801131461323448
341,13.707209999043902,7.120928281235621,14.067445907615095,7.035236655345167,17.55989410590112,7.482631771303777
342,8.946324152546211,6.91033662867193,11.28638417209033,6.826754185625476,12.653028010180131,6.923846935800346
343,6.972815766521722,7.523488322159895,6.933005761409188,7.4660598192701695,8.680935601143888,7.675666916882284
344,13.40476088220631,6.69814889771148,13.286259204411238,6.567821534024394,14.563156093573168,6.964745915376803
